Movie Name,Rating,Runtime,Metascore,Votes,Gross,imdb_id,Hit,popularity,vote_average,release_year,budget_adj,revenue_adj,is_major_company,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Thriller,Genre_War,Genre_Western
American Splendor,7.4,101,90.0,50962,6003587,tt0305206,0,0.573104,6.7,2003,3451350.606,7116367.729,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Holding the Man,7.4,127,64.76015473887814,12980,12980,tt3671542,0,0.327373,7.9,2015,19392071.575000003,31555208.205,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Salvador,7.4,122,69.0,22300,22300,tt0091886,0,0.459005,6.3,1986,8952328.849,1867639.654,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Ryan's Daughter,7.4,200,65.23290203327171,10213,30846306,tt0066319,0,0.3881,7.0,1970,7035939.756,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Everything Is Illuminated,7.4,106,58.0,59182,1705595,tt0404030,0,0.42232,7.4,2005,7815943.028,3012409.596,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Macbeth,7.4,140,65.23290203327171,14455,14455,tt0067372,0,0.363941,6.4,1971,19392071.575000003,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Cry Freedom,7.4,157,59.0,13937,5899797,tt0092804,0,0.184885,6.9,1987,37722622.19,89565316.505,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Keith,7.4,95,65.23290203327171,36919,36919,tt0435679,0,0.161881,7.1,2008,5616200.116,1732020.75285,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Immortal Beloved,7.4,121,64.76015473887814,25534,9914409,tt0110116,0,0.404295,6.7,1994,48904571.56,103472187.85,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Amazing Grace,7.4,118,65.0,25274,21208358,tt0454776,0,1.01535,6.7,2006,78760466.20075,165524556.362,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Bagdad Cafe,7.4,95,71.0,14446,3587303,tt0095801,0,0.316643,6.9,1987,19392071.575000003,6884323.013,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Bring Me the Head of Alfredo Garcia,7.4,112,80.0,20780,578596,tt0071249,0,0.190638,6.9,1974,6633425.833,31555208.205,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Little Manhattan,7.4,90,52.0,24250,384924,tt0412922,0,0.499926,7.0,2005,48018283.49,1248228.433,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Black Stallion,7.4,118,84.0,13481,13481,tt0078872,0,0.159632,6.8,1979,8112295.807,113571068.7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
My Life Without Me,7.4,106,57.0,25473,395592,tt0314412,0,0.28249,6.7,2003,19392071.575000003,11529870.65,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Two for the Road,7.4,111,78.0,14204,7630000,tt0062407,0,0.161576,6.7,1967,41557878.23,116558692.25,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Good Lie,7.4,110,65.0,29287,2716989,tt2652092,0,0.461037,7.1,2014,33496898.69,58068797.21,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Professional,7.4,108,52.75206611570248,16402,16402,tt0082949,0,0.332694,6.8,1981,3451350.606,1100009.1155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Smoke,7.4,112,70.0,37334,8349430,tt0114478,0,0.489975,6.8,1995,10016768.07,11947757.69,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
City Island,7.4,104,66.0,32108,6670712,tt1174730,0,0.376543,6.3,2009,6098402.605,6780114.573,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Faces,7.4,130,88.0,11170,11170,tt0062952,0,0.190742,6.5,1968,1723964.994,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Rudderless,7.4,105,52.0,19099,37440,tt1798243,0,0.240398,7.1,2014,4605455.254,17449.53376,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Another Year,7.4,129,81.0,30260,3205706,tt1431181,0,0.514465,6.7,2010,8000000.0,18124262.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Radio Days,7.4,88,74.0,34963,14792779,tt0093818,0,0.4205,6.2,1987,30705287.01,46020020.77,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Topsy-Turvy,7.4,160,90.0,13130,6201757,tt0151568,0,0.187628,6.5,1999,20853251.08,106187.535,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
84 Charing Cross Road,7.4,100,64.76015473887814,10629,1083486,tt0090570,0,0.071545,6.2,1987,182.3126416,107263182.8,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Unknown Woman,7.4,118,56.0,15667,18569,tt0494271,0,0.310063,7.5,2006,8653353.266,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Ride the High Country,7.4,94,92.0,14301,14301,tt0056412,0,0.209355,7.3,1962,26418412.33,28527780.74,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Together,7.4,106,84.0,23319,1069156,tt0203166,0,0.317299,5.9,2000,19392071.575000003,10191837.6095,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Life Is Sweet,7.4,103,88.0,10872,1516414,tt0100024,0,0.070766,6.4,1990,19392071.575000003,31555208.205,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Broadway Danny Rose,7.4,84,82.0,26207,10600497,tt0087003,0,0.13399,6.6,1984,16792336.31,22250888.84,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Jaane Tu... Ya Jaane Na,7.4,155,56.58610567514677,27550,600922,tt0473367,0,0.193779,6.4,2008,2329409.258,11241931.64,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Wind Will Carry Us,7.4,118,87.0,11621,213253,tt0209463,0,0.082451,5.5,1999,3451350.606,1100009.1155,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
What Maisie Knew,7.4,99,74.0,28246,1065000,tt1932767,0,0.230595,7.5,2013,5616200.116,998252.4257,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Monster,7.4,112,56.58610567514677,10755,642000,tt0110570,0,0.381482,6.6,1994,19392071.575000003,31555208.205,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Sweet Sixteen,7.4,106,86.0,15475,31538,tt0313670,0,0.084451,5.8,2002,19392071.575000003,31555208.205,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Secret Life of Words,7.4,115,68.0,12911,20023,tt0430576,0,0.168133,6.4,2005,5582816.448,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Snow Cake,7.4,112,54.0,13053,26014,tt0448124,0,0.702198,7.4,2006,12980029.9,1494504.418,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Hum Dil De Chuke Sanam,7.4,188,56.58610567514677,19204,19204,tt0150992,0,0.161076,6.6,1999,19392071.575000003,31555208.205,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Paradise Now,7.4,91,71.0,23606,1452402,tt0445620,0,0.356717,6.3,2005,1616223.56,3748386.706,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Once Upon a Time in Mumbaai,7.4,134,52.75206611570248,18199,18199,tt1395054,0,0.06497,7.0,2010,10.0,1100009.1155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Road to Guantanamo,7.4,95,64.0,11417,316694,tt0468094,0,0.066302,6.3,2006,19392071.575000003,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Khakee,7.4,174,52.75206611570248,16255,16255,tt0347332,0,0.00824,5.7,2004,3451350.606,1100009.1155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fast Five,7.3,130,66.0,393814,132142175,tt1596343,0,0.436803,7.1,2011,78760466.20075,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Troy,7.3,163,56.0,549258,132142175,tt0332452,0,3.177517,6.8,2004,78760466.20075,165524556.362,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
True Lies,7.3,141,63.0,269893,132142175,tt0111503,0,1.843243,6.6,1994,78760466.20075,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A League of Their Own,7.3,128,69.0,115262,107533928,tt0104694,0,0.467233,6.6,1992,62160970.18,165524556.362,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10 Things I Hate About You,7.3,97,70.0,359074,38176108,tt0147800,0,1.769152,7.2,1999,20944845.55,70005745.43,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Starship Troopers,7.3,129,52.0,305874,54814377,tt0120201,0,1.55286,6.5,1997,78760466.20075,164664921.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
What's Love Got to Do with It,7.3,118,76.0,23346,39100956,tt0108551,0,0.175159,7.3,1993,33377970.81,57397421.75,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Ant-Man,7.3,117,64.0,694815,132142175,tt0478970,0,5.573184,7.0,2015,78760466.20075,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Place Beyond the Pines,7.3,140,68.0,277789,21383298,tt1817273,0,1.454579,6.7,2013,14040500.29,33215712.63,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Men in Black,7.3,98,71.0,585879,132142175,tt0119654,0,3.153414,6.7,1997,78760466.20075,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
X-Men,7.3,104,64.0,628295,132142175,tt0120903,0,0.182246,6.6,2000,78760466.20075,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Slap Shot,7.3,123,61.0,39343,28000000,tt0076723,0,0.407317,7.3,1977,37722622.19,100737868.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Avengers: Age of Ultron,7.3,141,66.0,887399,132142175,tt2395427,0,5.944927,7.4,2015,78760466.20075,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hercules,7.3,93,74.0,241869,99046791,tt0119282,0,3.48891,7.0,1997,78760466.20075,165524556.362,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Steel Magnolias,7.3,117,56.0,59348,83759091,tt0098384,0,0.341085,6.9,1989,34894673.955,165524556.362,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Dumb and Dumber,7.3,107,41.0,396736,127175354,tt0109686,0,2.360701,6.5,1994,25008896.55,165524556.362,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Karate Kid,7.3,126,60.0,233619,90815558,tt0087538,0,1.508112,6.7,1984,16792336.31,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dawn of the Dead,7.3,101,59.0,263098,59020957,tt0363547,0,1.107167,6.7,2004,32324471.19,118164853.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Girl, Interrupted",7.3,127,51.0,198140,28871190,tt0172493,0,0.797082,7.5,1999,52362113.86,107263182.8,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Blue Valentine,7.3,112,81.0,203448,9737892,tt1120985,0,1.271367,6.9,2010,1000000.0,12355734.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Face/Off,7.3,138,82.0,388153,112225777,tt0119094,0,1.330225,6.7,1997,78760466.20075,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Monster,7.3,109,74.0,156251,34469210,tt0340855,0,0.490565,6.8,2003,9482821.158,71569914.23,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Speed,7.3,116,78.0,377357,121248145,tt0111257,0,2.536898,6.6,1994,44133346.85,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Big,7.3,104,73.0,230211,114968774,tt0094737,0,2.150682,6.7,1988,33190038.42,165524556.362,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
National Lampoon's Vacation,7.3,98,55.0,114337,61400000,tt0085995,0,1.0684,6.9,1983,32839679.97,134422775.9,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cape Fear,7.3,128,73.0,204722,79100000,tt0101540,0,1.287839,6.9,1991,56038249.47,165524556.362,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The NeverEnding Story,7.3,102,46.0,150077,20158808,tt0088323,0,2.183891,6.8,1984,56674135.06,42314185.45,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
American Sniper,7.3,133,72.0,504378,132142175,tt2179136,0,3.863074,7.5,2014,54160153.79,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pale Rider,7.3,115,61.0,62078,41410568,tt0089767,0,0.619817,6.8,1985,38775921.7,83946097.65,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Excalibur,7.3,140,56.0,64445,34967437,tt0082348,0,0.995357,6.5,1981,22642049.43,83858585.88,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pirates of the Caribbean: Dead Man's Chest,7.3,151,53.0,738035,132142175,tt0383574,0,4.205992,6.8,2006,78760466.20075,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Identity,7.3,90,64.0,257073,52159536,tt0309698,0,1.518131,7.0,2003,35560579.34,106989379.7,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Coach Carter,7.3,136,57.0,161365,67264877,tt0393162,0,0.775677,7.3,2005,33496898.69,85606690.8,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Poltergeist,7.3,114,79.0,170923,76606280,tt0084516,0,1.193916,6.8,1982,24178173.71,165524556.362,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Secret Life of Walter Mitty,7.3,114,54.0,327065,58236838,tt0359950,0,2.497001,7.0,2013,78760466.20075,165524556.362,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
