Movie Name,Rating,Runtime,Genre,Metascore,Votes,Gross,imdb_id,Hit,popularity,vote_average,release_year,budget_adj,revenue_adj,is_major_company
Half Nelson,7.1,106,Drama,85.0,89222,2694973,tt0468489,0,0.490229,6.2,2006,757168.4108,322764.3752,0
Dangerous Beauty,7.1,111,Biography,64.76015473887814,18745,4530929,tt0118892,0,0.338845,6.6,1998,49566673.425,143826689.8,1
White Oleander,7.1,109,Drama,61.0,33273,16346122,tt0283139,0,0.34303,7.4,2002,30306534.84,18885372.1,1
Whatever Works,7.1,93,Comedy,45.0,75547,5306447,tt1178663,0,0.804857,6.7,2009,15246006.51,7871522.0,0
Bad Santa,7.1,92,Comedy,70.0,148958,60060328,tt0307987,0,1.70303,6.2,2003,27263110.83,90666306.87,1
Gridiron Gang,7.1,125,Biography,52.0,78776,38432823,tt0421206,0,0.282881,6.5,2006,32450074.75,44868557.19,1
It's Kind of a Funny Story,7.1,101,Comedy,63.0,145753,6350058,tt0804497,0,1.084894,6.9,2010,8000000.0,6491240.0,0
Kinky Boots,7.1,107,Comedy,57.0,20833,1819454,tt0434124,0,0.510534,6.3,2005,3451350.606,1100009.1155,0
The Great Mouse Detective,7.1,74,Animation,73.0,51972,38600000,tt0091149,0,1.136303,6.7,1986,27851689.75,163976403.7,1
Shattered Glass,7.1,94,Drama,73.0,36536,2220008,tt0323944,0,0.462609,6.4,2003,7112115.869,2.37070529,0
Chopper,7.1,94,Biography,68.0,40247,234259,tt0221073,0,0.340304,6.7,2000,3451350.606,299079.203,0
Silkwood,7.1,131,Biography,64.0,21307,35615609,tt0086312,0,0.34109,6.2,1983,21567397.2,35775396.235,0
Nowhere Boy,7.1,98,Biography,67.0,37893,1445366,tt1266029,0,0.302925,6.9,2009,14040500.29,265318.0,0
Southern Comfort,7.1,106,Action,63.0,20673,5000000,tt0083111,0,0.614293,5.8,1981,19392071.575000003,31555208.205,0
Kon-Tiki,7.1,118,Action,62.0,50542,1517410,tt1613750,0,0.568529,6.9,2012,15765755.07,31555208.205,0
Shotgun Stories,7.1,92,Drama,76.0,10902,45661,tt0952682,0,0.099129,6.4,2007,19392071.575000003,31555208.205,0
Orlando,7.1,94,Biography,75.0,17699,5289772,tt0107756,0,0.640818,6.0,1992,6216097.018,31555208.205,0
Nixon,7.1,192,Biography,66.0,31885,13560960,tt0113987,0,0.604331,6.3,1995,62962542.15,19578152.4,0
Balto,7.1,78,Animation,64.54545454545455,45947,11348324,tt0112453,0,0.743485,6.9,1995,39958730.42,51667435.77,0
The Parallax View,7.1,102,Drama,65.0,20253,2149040,tt0071970,0,0.261959,6.7,1974,19392071.575000003,31555208.205,0
Hatari!,7.1,157,Action,52.75206611570248,13700,14000000,tt0056059,0,0.613969,5.0,1962,45999979.76,98965884.825,1
Human Traffic,7.1,99,Comedy,53.0,25664,104257,tt0188674,0,0.312827,6.8,1999,785431.708,5236211.386,0
Narc,7.1,105,Crime,70.0,42086,10460089,tt0272207,0,0.400097,6.2,2002,7879699.059,15315403.74,1
One-Eyed Jacks,7.1,141,Drama,65.23290203327171,12475,9374000,tt0055257,0,0.173731,6.1,1961,43769167.25,31367903.19,0
The Believer,7.1,98,Drama,75.0,39718,406035,tt0247199,0,0.353327,6.8,2001,1847232.175,513438.1831,0
The Railway Man,7.1,116,Biography,59.0,41517,4438438,tt2058107,0,0.859276,6.6,2013,16848600.35,20882176.8,1
11:14,7.1,86,Comedy,65.0,48923,48923,tt0331811,0,0.872052,6.7,2003,7112115.869,31555208.205,0
The Boston Strangler,7.1,116,Crime,63.25908372827804,10302,10302,tt0062755,0,0.891163,6.6,1968,41557878.23,116558692.25,1
The Fearless Vampire Killers,7.1,91,Comedy,56.0,32779,32779,tt0061655,0,0.564781,6.7,1967,17199238.89,84405926.38,0
District B13,7.1,84,Action,70.0,72140,1200216,tt0414852,0,1.327137,6.5,2004,13853344.8,11064355.94,0
Win Win,7.1,106,Comedy,75.0,54605,10179275,tt1606392,0,0.410207,6.8,2011,10499717.91,10328339.96,0
5 to 7,7.1,95,Comedy,52.0,20804,116400,tt2486678,0,0.330645,7.1,2014,1116563.29,14906531.93,0
Diner,7.1,110,Comedy,82.0,21957,14100000,tt0083833,0,0.368094,6.9,1982,26418412.33,28527780.74,0
The Great Muppet Caper,7.1,97,Adventure,70.0,16078,31206251,tt0082474,0,0.177964,6.8,1981,19392071.575000003,2673298.274,0
Before Night Falls,7.1,133,Biography,85.0,25832,4221817,tt0247196,0,0.363815,5.5,2000,19392071.575000003,10794550.18,0
Barfly,7.1,100,Comedy,70.0,21200,3221568,tt0092618,0,0.598029,7.1,1987,5757241.314,6182448.129,0
Sleeper,7.1,89,Comedy,77.0,43909,2905334,tt0070707,0,0.5684,6.9,1973,9822319.158,90093891.55,0
Titus,7.1,162,Drama,57.0,21068,1921350,tt0120866,0,0.446421,6.4,1999,4754611.124,31555208.205,0
Fearless,7.1,122,Drama,65.23290203327171,23674,6995302,tt0106881,0,0.546652,6.5,1993,18237602.81,55431332.77,1
Thursday,7.1,87,Action,52.75206611570248,19355,3121,tt0124901,0,0.41266,7.0,1998,12830494.675,5273945.684,0
99 Homes,7.1,112,Crime,76.0,35344,1410915,tt2891174,0,0.661471,6.8,2015,7359996.762,1298972.268,0
Nicholas Nickleby,7.1,132,Adventure,71.0,12985,1587173,tt0309912,0,0.650275,6.3,2002,19392071.575000003,31555208.205,0
Mandela: Long Walk to Freedom,7.1,141,Biography,60.0,28557,8323085,tt2304771,0,0.229656,6.5,2013,32761167.35,25581791.53,0
The Chase,7.1,134,Crime,63.25908372827804,12596,5000000,tt0060232,0,0.146402,6.0,1966,19392071.575000003,31555208.205,1
The Power of One,7.1,127,Drama,40.0,10346,2827107,tt0105159,0,0.348536,7.8,1992,78760466.20075,112827163.5,1
Help!,7.1,92,Adventure,58.0,20494,13080000,tt0059260,0,0.624024,6.7,1965,10380845.54,31555208.205,0
A Love Song for Bobby Long,7.1,119,Drama,48.0,26694,159171,tt0369672,0,0.244611,6.7,2004,6001521.567500001,2125634.137,0
Gloria,7.1,123,Crime,68.0,10670,10670,tt0080798,0,0.307691,6.7,1980,48904571.56,10742043.96,1
Julia,7.1,117,Drama,58.0,10095,10095,tt0076245,0,0.398651,5.0,1977,41557878.23,116558692.25,1
Three O'Clock High,7.1,101,Comedy,36.0,12630,3685862,tt0094138,0,0.096617,6.6,1987,37722622.19,7073465.662,1
Fantasia 2000,7.1,75,Animation,59.0,39986,60655420,tt0120910,0,0.617279,6.9,1999,78760466.20075,118959614.5,1
Latter Days,7.1,107,Comedy,45.0,18139,819939,tt0345551,0,0.351678,6.4,2003,1007549.748,971916.8622,0
Von Ryan's Express,7.1,117,Action,52.75206611570248,14636,17111111,tt0059885,0,0.243896,6.2,1965,39862446.88,31555208.205,0
L.I.E.,7.1,97,Crime,73.0,10255,1141829,tt0242587,0,0.185009,5.2,2001,862041.6817,2053127.136,0
Trees Lounge,7.1,95,Comedy,76.0,16970,695229,tt0117958,0,0.271121,5.9,1996,3451350.606,1100009.1155,0
Brubaker,7.1,131,Crime,54.0,18777,37121708,tt0080474,0,0.156245,6.9,1980,41557878.23,98225403.7,1
Things We Lost in the Fire,7.1,118,Drama,63.0,29298,3287315,tt0469623,0,0.408767,6.5,2007,16826697.32,2996353.129,1
Adam,7.1,99,Comedy,56.0,35214,2277396,tt1185836,0,0.536572,6.8,2009,19392071.575000003,2314746.283,0
Infamous,7.1,110,Biography,68.0,17765,1150403,tt0420609,0,0.330582,5.5,2006,14061699.06,1245358.152,0
Eye of the Needle,7.1,112,Romance,61.0,11220,17583634,tt0082351,0,0.084715,5.9,1981,1613461.0168,43167434.49,0
45 Years,7.1,95,Drama,94.0,34052,4250507,tt3544082,0,0.894477,6.0,2015,19392071.575000003,31555208.205,0
Theater of Blood,7.1,104,Comedy,81.0,11642,11642,tt0070791,0,0.069999,6.8,1973,19392071.575000003,31555208.205,0
The Savages,7.1,113,Comedy,85.0,38142,6610326,tt0775529,0,0.428296,6.7,2007,12551321.92,22579555.285,0
Bird,7.1,161,Biography,78.0,13002,2181286,tt0094747,0,0.28161,6.5,1988,38775691.855,95963560.38,1
A Brilliant Young Mind,7.1,111,Drama,65.0,29792,139511,tt3149038,0,0.547827,6.0,2015,19392071.575000003,31555208.205,0
Wendy and Lucy,7.1,80,Drama,80.0,19046,856942,tt1152850,0,0.232479,6.6,2008,202557.3268,54620.964475,0
Kilo Two Bravo,7.1,108,Adventure,58.352808988764046,13840,13840,tt3622120,0,0.269528,5.8,2014,7829273.932,6908182.881,0
Arthur Christmas,7.1,97,Animation,69.0,63224,46462469,tt1430607,0,1.301204,6.6,2011,48904571.56,103472187.85,1
The Wings of the Dove,7.1,102,Drama,73.0,12730,13718385,tt0120520,0,0.251819,6.3,1997,20127866.34,24908912.3,1
Forever Strong,7.1,112,Drama,37.0,10914,630649,tt0840322,0,0.244094,7.4,2008,3451350.606,1100009.1155,0
Belle Epoque,7.1,109,Comedy,56.58610567514677,10896,5971369,tt0103791,0,0.128025,6.9,1992,19392071.575000003,31555208.205,0
Bella,7.1,91,Drama,47.0,10793,8108247,tt0482463,0,0.155835,6.8,2006,29081941.28,2450545.189,0
Into the White,7.1,104,Action,52.75206611570248,21883,21883,tt1876277,0,0.322496,6.5,2012,19392071.575000003,668.6199741,0
Made in Dagenham,7.1,113,Comedy,65.0,15751,1094798,tt1371155,0,0.526537,6.7,2010,7200000.0,9991599.2145,0
Trailer Park Boys: The Movie,7.1,95,Comedy,38.0,13282,13282,tt0425601,0,0.096955,6.3,2006,5408345.791,4146586.29,0
Cargo 200,7.1,89,Crime,63.25908372827804,10640,10640,tt0847880,0,0.260213,6.9,2007,3451350.606,127387.5637,0
Metallica Through the Never,7.1,93,Music,61.0,17916,3419967,tt2172935,0,0.359864,6.6,2013,16848600.35,7462963.032,0
Venus,7.1,95,Comedy,82.0,13245,3343528,tt0489327,0,0.076562,6.0,2006,3451350.606,1100009.1155,0
Ruby & Quentin,7.1,85,Comedy,56.58610567514677,29884,29884,tt0310203,0,0.631739,6.8,2003,32526076.57,31555208.205,0
Stage Beauty,7.1,106,Drama,64.0,10563,776691,tt0368658,0,0.265114,6.7,2004,3451350.606,896647.352,0
Ill Manors,7.1,121,Crime,63.25908372827804,11075,11075,tt1760967,0,0.246129,5.9,2012,161456.5278,9991599.2145,0
A Late Quartet,7.1,105,Drama,67.0,14969,1561577,tt1226240,0,0.185787,6.4,2012,19392071.575000003,1484019.128,0
Hannah Arendt,7.1,113,Biography,69.0,11705,714442,tt1674773,0,0.136043,6.8,2012,10000000.0,681161.3473,0
Looking for Eric,7.1,116,Comedy,66.0,17563,55804,tt1242545,0,0.271818,6.0,2009,19392071.575000003,886109.0929,0
Frozen River,7.1,97,Crime,82.0,26083,2508841,tt0978759,0,0.412295,6.9,2008,19392071.575000003,31555208.205,0
The Butcher Boy,7.1,110,Comedy,56.58610567514677,11228,1822193,tt0118804,0,0.303573,6.5,1997,46431692.42,115243648.07,1
In the Company of Men,7.1,97,Comedy,81.0,14014,2856622,tt0119361,0,0.351183,6.1,1997,14711191.4975,3739586.976,0
We Are the Best!,7.1,102,Drama,87.0,10991,180222,tt2364975,0,0.311505,6.8,2013,19392071.575000003,169038.2632,0
Goodbye Bafana,7.1,118,Biography,64.76015473887814,12086,12086,tt0438859,0,0.188899,7.0,2007,31550057.48,31555208.205,0
Namastey London,7.1,128,Comedy,56.58610567514677,22428,1207007,tt0795434,0,0.053597,6.6,2007,3451350.606,1100009.1155,0
Paa,7.1,133,Comedy,30.0,12341,199228,tt1532957,0,0.091395,6.1,2009,3303301.411,31555208.205,0
Ferpect Crime,7.1,105,Comedy,68.0,12654,12654,tt0395125,0,0.229352,6.5,2004,6926672.399,1100009.1155,0
Asterix in Britain,7.1,79,Animation,64.54545454545455,12087,12087,tt0090667,0,1.346332,6.6,1986,19392071.575000003,31555208.205,0
We're the Millers,7.0,110,Comedy,44.0,465718,132142175,tt1723121,0,2.443357,6.9,2013,34633234.05,165524556.362,1
Transformers,7.0,144,Action,61.0,654092,132142175,tt0418279,0,0.890557,6.6,2007,78760466.20075,165524556.362,1
American Pie,7.0,95,Comedy,58.0,418329,102561004,tt0163651,0,1.825695,6.4,1999,14399581.31,165524556.362,1
The Outsiders,7.0,91,Crime,45.0,91658,25600000,tt0086066,0,0.554917,6.8,1983,21893119.98,56260166.89,1
The Kingdom,7.0,110,Action,56.0,129095,47536778,tt0431197,0,1.352489,6.4,2007,73616800.78,91136082.86,1
Breach,7.0,110,Biography,74.0,60772,33231264,tt0401997,0,1.052272,5.9,2007,37722622.19,34948276.31,1
Fast & Furious 6,7.0,130,Action,61.0,405292,132142175,tt1905041,0,0.522347,6.6,2013,78760466.20075,165524556.362,1
Basic Instinct,7.0,127,Drama,43.0,208847,117727000,tt0103772,0,1.070577,6.4,1992,76147188.47,165524556.362,0
Kids,7.0,91,Drama,63.0,81533,7417210,tt0113540,0,0.446622,6.7,1995,2146450.301,10606635.51,1
Prometheus,7.0,124,Adventure,64.0,622700,126477084,tt1446714,0,4.008188,6.2,2012,78760466.20075,165524556.362,1
Jarhead,7.0,125,Biography,58.0,197216,62658220,tt0418763,0,1.148377,6.4,2005,78760466.20075,108183814.9,1
Orphan,7.0,123,Horror,42.0,240075,41596251,tt1148204,0,1.099003,6.5,2009,20328008.68,42278447.57,0
Unleashed,7.0,103,Action,58.0,105754,24520892,tt0342258,0,0.743639,6.5,2005,50245348.03,56800817.28,0
Matilda,7.0,102,Comedy,72.0,164324,33084249,tt0117008,0,1.108452,6.8,1996,50047802.6,46515840.2,0
Jack Reacher,7.0,130,Action,50.0,350572,80070736,tt0790724,0,2.944554,6.2,2012,56984656.88,165524556.362,1
Spy,7.0,120,Action,75.0,250750,110825712,tt3079380,0,2.404473,6.9,2015,59799973.69,165524556.362,1
Thor,7.0,115,Action,57.0,870729,132142175,tt0800369,0,4.12352,6.5,2011,78760466.20075,165524556.362,1
The Italian Job,7.0,111,Action,68.0,377816,106128601,tt0317740,0,1.798132,6.6,2003,71121158.69,165524556.362,1
Independence Day,7.0,145,Action,59.0,587372,132142175,tt0116629,0,4.480733,6.6,1996,78760466.20075,165524556.362,1
Austin Powers: International Man of Mystery,7.0,89,Adventure,51.0,248391,53883989,tt0118655,0,1.616191,6.3,1997,22414595.3,91946013.43,1
Death Proof,7.0,127,Action,52.75206611570248,301471,301471,tt1028528,0,2.400727,6.7,2007,26291714.57,26331569.65,0
Cloverfield,7.0,85,Action,64.0,409323,80048433,tt1060277,0,1.499784,6.4,2008,25319665.85,165524556.362,1
The Drop,7.0,106,Crime,69.0,156003,10724389,tt1600196,0,1.957672,6.6,2014,11605747.24,17186067.76,0
Dirty Dancing,7.0,100,Drama,65.0,243191,622968,tt0092890,0,1.945847,6.9,1987,11514482.63,165524556.362,0
Happy Gilmore,7.0,92,Comedy,31.0,235856,38624000,tt0116483,0,1.303236,6.4,1996,16682600.87,57284018.36,1
The Cabin in the Woods,7.0,95,Horror,72.0,431739,42073277,tt1259521,0,1.832955,6.5,2012,28492328.44,63144774.27,1
Hard Candy,7.0,104,Drama,58.0,164146,1007962,tt0424136,0,0.548166,6.8,2005,1060735.125,7840740.782,0
Holes,7.0,117,Adventure,71.0,94438,67406573,tt0311289,0,0.853359,6.4,2003,23707052.9,31555208.205,0
Oblivion,7.0,124,Action,54.0,538098,89021735,tt1483013,0,4.405923,6.3,2013,78760466.20075,165524556.362,1
World War Z,7.0,116,Action,63.0,688716,132142175,tt0816711,0,2.604638,6.7,2013,78760466.20075,165524556.362,1
Super 8,7.0,112,Action,72.0,361230,127004179,tt1650062,0,2.026717,6.6,2011,48469902.13,165524556.362,1
Jumanji,7.0,104,Adventure,39.0,359132,100475249,tt0113497,0,2.245837,6.6,1995,78760466.20075,165524556.362,0
Constantine,7.0,121,Action,50.0,359066,75976178,tt0360486,0,2.26533,6.5,2005,78760466.20075,165524556.362,0
Old School,7.0,88,Comedy,54.0,237578,75585093,tt0302886,0,1.280654,6.6,2003,28448463.47,103191288.2,0
Easy A,7.0,92,Comedy,72.0,402412,58401464,tt1282140,0,2.332359,6.6,2010,8000000.0,74952305.0,0
Pitch Black,7.0,109,Action,49.0,247307,39240659,tt0134847,0,1.144594,6.6,2000,29124718.63,67351113.17,0
Highlander,7.0,116,Action,24.0,141091,5900000,tt0091203,0,1.528427,6.5,1986,31830502.57,11737497.82,0
Sixteen Candles,7.0,93,Comedy,61.0,120936,23686027,tt0088128,0,0.606839,6.7,1984,13643773.25,49717966.41,1
Underworld,7.0,121,Action,42.0,277396,51970690,tt0320691,0,6.887883,6.5,2003,26077758.19,113448272.6,0
Hotel Transylvania,7.0,91,Animation,47.0,266485,132142175,tt0837562,0,1.418764,6.7,2012,78760466.20075,165524556.362,1
Smokey and the Bandit,7.0,96,Action,50.0,54170,126737428,tt0076729,0,0.541642,6.9,1977,37722622.19,165524556.362,1
Wayne's World,7.0,94,Comedy,57.0,163863,121697350,tt0105793,0,1.16983,6.5,1992,31080485.09,165524556.362,1
Rush Hour,7.0,98,Action,60.0,279869,132142175,tt0120812,0,2.045755,6.8,1998,44143950.48,165524556.362,1
Hairspray,7.0,92,Comedy,77.0,22525,6671108,tt0095270,0,0.3065,6.2,1988,33201255.78,65136911.45,1
Hellboy II: The Golden Army,7.0,120,Action,78.0,278813,75754670,tt0411477,0,2.188028,6.4,2008,78760466.20075,162438886.4,1
Burn After Reading,7.0,96,Comedy,63.0,341652,60355347,tt0887883,0,1.435434,6.3,2008,37473105.45,165524556.362,0
Stargate,7.0,116,Action,42.0,197430,71565669,tt0111282,0,1.364852,6.7,1994,78760466.20075,165524556.362,0
The Gift,7.0,108,Drama,77.0,164431,43771291,tt4178092,0,1.926739,6.6,2015,4599997.976,54260336.89,0
Cleopatra,7.0,192,Biography,60.0,35632,57777778,tt0056937,0,0.804533,6.3,1963,78760466.20075,165524556.362,1
Public Enemies,7.0,140,Action,70.0,310137,97104620,tt1152836,0,1.138277,6.5,2009,78760466.20075,165524556.362,1
Dog Pound,7.0,91,Crime,57.0,13021,13021,tt1422020,0,0.478118,7.7,2010,10164004.34,430041.0,0
Wedding Crashers,7.0,119,Comedy,64.0,365343,132142175,tt0396269,0,2.248624,6.3,2005,44662531.59,165524556.362,1
"I Love You, Man",7.0,105,Comedy,70.0,212014,71440011,tt1155056,0,1.022125,6.4,2009,41672417.8,93139872.35,0
RED,7.0,111,Action,60.0,315933,90380162,tt1245526,0,1.720825,6.5,2010,58000000.0,71664962.0,1
Charlie Wilson's War,7.0,102,Biography,67.0,121941,66661095,tt0472062,0,1.3747,6.3,2007,78760466.20075,125148992.5,1
That Thing You Do!,7.0,108,Comedy,71.0,71382,25809813,tt0117887,0,0.730181,6.8,1996,41557878.23,48081224.25,1
The Hunchback of Notre Dame,7.0,91,Animation,74.0,164329,100138851,tt0116583,0,1.894423,6.6,1996,78760466.20075,139214706.9,1
Fallen,7.0,124,Action,52.75206611570248,87319,25188006,tt0119099,0,0.790739,6.5,1998,56174586.25,33753118.67,0
Tinker Tailor Soldier Spy,7.0,127,Drama,85.0,206844,24149393,tt1340800,0,1.058691,6.5,2011,29081941.28,9143655.471,0
Rambo,7.0,92,Action,46.0,237992,42754105,tt0462499,0,1.605544,6.2,2008,50639331.69,114692303.3,1
Bronson,7.0,92,Action,71.0,136004,104792,tt1172570,0,0.632341,6.9,2008,172173.7277,4649940.58395,0
One Day,7.0,107,Drama,48.0,158302,13843771,tt1563738,0,1.470363,6.9,2011,14540970.64,57572000.1,0
The Longest Ride,7.0,123,Comedy,33.0,85766,37446117,tt2726560,0,2.070708,7.3,2015,31279986.24,57972193.01,0
Chronicle,7.0,84,Action,69.0,257027,64575175,tt1706593,0,1.459325,6.5,2012,14246164.22,137712920.8,1
22 Jump Street,7.0,112,Action,71.0,389865,132142175,tt2294449,0,2.805019,7.0,2014,46054552.54,165524556.362,1
Fright Night,7.0,106,Fantasy,62.0,74541,24922237,tt0089175,0,0.717479,6.8,1985,18244494.47,50521512.79,1
Super Troopers,7.0,100,Comedy,48.0,109052,18488314,tt0247745,0,0.813396,6.7,2001,3694464.35,22773124.05,0
Harold & Kumar Go to White Castle,7.0,88,Adventure,64.0,201119,18225165,tt0366551,0,1.318761,6.4,2004,10390008.6,27633853.33,1
Soylent Green,7.0,97,Crime,66.0,67613,7920000,tt0070723,0,0.621476,6.6,1973,26418412.33,14.73347874,0
9,7.0,79,Animation,60.0,143364,31743332,tt0472033,0,2.846465,6.5,2009,30492013.02,49222304.26,0
Cop Land,7.0,105,Crime,64.0,100355,44886089,tt0118887,0,0.473762,6.5,1997,20376904.82,60943500.96,1
The Last Boy Scout,7.0,105,Action,52.0,107625,59509925,tt0102266,0,0.662297,6.4,1991,46431692.42,95280914.94,1
My Own Private Idaho,7.0,104,Drama,77.0,59167,6401336,tt0102494,0,0.68759,7.1,1991,4002732.105,6828894.982,0
Out of Sight,7.0,123,Comedy,85.0,95982,37562568,tt0120780,0,0.884735,6.3,1998,64209382.52,103999894.1,1
Marley & Me,7.0,115,Drama,53.0,162589,132142175,tt0822832,0,1.462242,6.8,2008,60767198.03,165524556.362,0
An Officer and a Gentleman,7.0,124,Drama,75.0,59440,129795552,tt0084434,0,0.496761,6.4,1982,45999979.76,165524556.362,1
Meet the Parents,7.0,108,Comedy,73.0,343900,132142175,tt0212338,0,1.207663,6.5,2000,69646066.29,165524556.362,1
Pee-wee's Big Adventure,7.0,91,Adventure,47.0,55051,40900000,tt0089791,0,0.427104,6.5,1985,12162996.31,82993520.16,1
The Spy Who Loved Me,7.0,125,Action,55.0,112376,46800000,tt0076752,0,2.379469,6.2,1977,50368934.46,165524556.362,0
Body of Lies,7.0,128,Action,57.0,233194,39394666,tt0758774,0,1.446456,6.5,2008,70895064.37,114728569.1,1
Soul Surfer,7.0,112,Biography,53.0,51234,43853424,tt1596346,0,0.578282,6.9,2011,17449164.77,45647974.73,0
The Adjustment Bureau,7.0,106,Romance,60.0,262835,62495645,tt1385826,0,1.241191,6.4,2011,48663781.74,123956325.7,1
Breakdown,7.0,93,Crime,73.0,58086,50129186,tt0118771,0,0.835336,6.5,1997,48904571.56,68139206.86,1
The Color of Money,7.0,119,Drama,77.0,88708,52293982,tt0090863,0,0.91418,6.5,1986,27453808.47,104033983.0,1
Julie & Julia,7.0,123,Biography,66.0,124451,94125426,tt1135503,0,1.14937,6.5,2009,40656017.36,131665019.4,1
The One I Love,7.0,91,Comedy,66.0,41558,511635,tt2756032,0,0.289951,6.8,2014,19392071.575000003,31555208.205,0
The Dressmaker,7.0,119,Comedy,47.0,63152,2021399,tt2910904,0,1.82313,6.9,2015,10975595.17,16872792.58,0
Foxcatcher,7.0,134,Biography,81.0,145537,12096300,tt1100089,0,1.136851,6.5,2014,22106185.22,11141793.68,0
Pawn Sacrifice,7.0,115,Biography,65.0,47513,2436062,tt1596345,0,1.063055,6.6,2015,19392071.575000003,31555208.205,0
P.S. I Love You,7.0,126,Comedy,39.0,214240,53695808,tt0431308,0,1.647017,7.0,2007,31550057.48,164938798.7,0
Some Kind of Wonderful,7.0,95,Drama,55.0,33053,18553948,tt0094006,0,0.549594,6.8,1987,45999979.76,35606518.66,1
Filth,7.0,97,Action,56.0,112483,34321,tt1450321,0,0.660633,6.6,2013,4680166.764,1241637.135,0
Enough Said,7.0,93,Comedy,78.0,64592,17536788,tt2390361,0,0.425018,6.5,2013,12551321.92,23671227.65,0
The Pink Panther,7.0,115,Comedy,55.0,54262,10878107,tt0057413,0,0.704895,6.8,1963,26271743.97,77454073.06,0
Cool Runnings,7.0,98,Adventure,60.0,108709,68856263,tt0106611,0,0.980554,6.8,1993,21132579.46,165524556.362,0
Mallrats,7.0,94,Comedy,41.0,125822,2122561,tt0113749,0,0.552091,6.8,1995,8585801.203,2.861933734,0
The Towering Inferno,7.0,165,Action,69.0,46170,116000000,tt0072308,0,0.226287,7.2,1974,61911974.44,165524556.362,1
A Most Violent Year,7.0,125,Action,79.0,74965,5740310,tt2937898,0,2.576396,6.4,2014,18421821.02,11059604.72,0
Spy Game,7.0,126,Action,63.0,161234,26871,tt0266987,0,1.063015,6.5,2001,78760466.20075,165524556.362,1
The Little Death,7.0,96,Comedy,46.0,27185,18238,tt2785032,0,0.684152,6.2,2014,7829273.932,6908182.881,0
Buried,7.0,95,Drama,65.0,164780,1028658,tt1462758,0,0.740867,6.5,2010,1987650.0,19152480.0,0
Boiler Room,7.0,120,Crime,63.0,54975,16938179,tt0181984,0,1.104427,6.5,2000,32923594.97,36444209.96,1
White Dog,7.0,90,Drama,65.23290203327171,10266,10266,tt0084899,0,0.115079,5.7,1982,18077139.22,98965884.825,1
Bad Lieutenant,7.0,96,Crime,70.0,45495,2000022,tt0103759,0,0.851712,6.3,1992,1554024.255,3138303.807,0
A Serious Man,7.0,106,Comedy,88.0,146157,9190525,tt1019452,0,0.884343,6.4,2009,7114803.039,31945805.12,0
The Thirteenth Floor,7.0,100,Mystery,36.0,74759,15500000,tt0139809,0,0.907305,6.5,1999,20944845.55,24301372.24,1
